ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Month_Name,Quarter,Net_Cash_Flow,Cash_Utilization_Rate,Cash_Risk
ATM_0018,2023-08-14,Monday,Evening,35528,11572,Standalone,0,0,92820,Rainy,5,21649,2023,8,August,3,23956,38.276233570351216,Normal
ATM_0050,2023-04-17,Monday,Evening,50645,13434,Gas Station,0,1,58693,Cloudy,5,44205,2023,4,April,2,37211,86.28797301211388,Normal
ATM_0009,2022-05-07,Saturday,Night,81824,10790,Mall,0,0,100668,Snowy,3,86105,2022,5,May,2,71034,81.28104263519688,Normal
ATM_0027,2023-09-27,Wednesday,Afternoon,48771,14955,Gas Station,0,0,114948,Snowy,2,32013,2023,9,September,3,33816,42.428750391481366,Normal
ATM_0006,2023-11-30,Thursday,Night,54468,18877,Supermarket,0,0,70416,Clear,4,40628,2023,11,November,4,35591,77.3517382413088,Normal
ATM_0042,2022-02-28,Monday,Afternoon,62199,5780,Supermarket,0,0,65126,Clear,2,64594,2022,2,February,1,56419,95.5056352301692,High Risk
ATM_0025,2022-06-12,Sunday,Night,52352,3648,Mall,0,0,123093,Cloudy,5,49009,2022,6,June,2,48704,42.53044446069232,Normal
ATM_0006,2022-12-24,Saturday,Night,30635,7965,Gas Station,1,0,100280,Cloudy,0,32881,2022,12,December,4,22670,30.54946150777822,Normal
ATM_0006,2022-07-04,Monday,Morning,58456,4427,Gas Station,0,0,65215,Rainy,3,52914,2022,7,July,3,54029,89.63581998006593,Normal
ATM_0022,2022-03-08,Tuesday,Evening,46938,25588,Standalone,0,1,99759,Cloudy,1,33317,2022,3,March,1,21350,47.05139385920067,Normal
ATM_0045,2023-05-03,Wednesday,Morning,33188,10803,Standalone,0,0,113245,Rainy,3,27733,2023,5,May,2,22385,29.306371142213784,Normal
ATM_0010,2023-10-18,Wednesday,Afternoon,53676,13633,Standalone,0,0,87437,Cloudy,0,51143,2023,10,October,4,40043,61.388199503642625,Normal
ATM_0024,2023-03-17,Friday,Night,69295,8714,Bank Branch,0,0,105551,Clear,5,57345,2023,3,March,1,60581,65.65072808405415,Normal
ATM_0028,2022-10-04,Tuesday,Evening,60323,7781,Bank Branch,0,0,82923,Clear,2,46858,2022,10,October,4,52542,72.74580032077952,Normal
ATM_0026,2022-03-25,Friday,Evening,40352,9411,Gas Station,0,0,100300,Rainy,5,32586,2022,3,March,1,30941,40.23130608175474,Normal
ATM_0017,2022-07-08,Friday,Morning,55044,6314,Mall,0,0,121134,Cloudy,2,56917,2022,7,July,3,48730,45.44058645797217,Normal
ATM_0049,2022-11-01,Tuesday,Afternoon,64502,13595,Bank Branch,0,0,136395,Cloudy,3,66191,2022,11,November,4,50907,47.29058983100553,Normal
ATM_0031,2023-07-03,Monday,Afternoon,41233,22261,Gas Station,0,0,139672,Cloudy,0,28427,2023,7,July,3,18972,29.521307062260156,Normal
ATM_0036,2023-09-04,Monday,Afternoon,50178,9264,Mall,0,0,86867,Rainy,2,34455,2023,9,September,3,40914,57.764168211173406,Normal
ATM_0043,2022-11-21,Monday,Morning,63109,10392,Bank Branch,0,0,103659,Rainy,3,57339,2022,11,November,4,52717,60.88135135395866,Normal
ATM_0021,2022-04-27,Wednesday,Night,37485,14524,Standalone,0,0,95483,Clear,3,23132,2022,4,April,2,22961,39.25829728852256,Normal
ATM_0009,2023-10-12,Thursday,Night,34179,9663,Supermarket,0,0,98348,Rainy,5,30779,2023,10,October,4,24516,34.75312156830845,Normal
ATM_0013,2023-03-07,Tuesday,Afternoon,61549,19834,Supermarket,0,0,99217,Snowy,1,40666,2023,3,March,1,41715,62.034731951177726,Normal
ATM_0013,2023-11-27,Monday,Morning,66128,15236,Standalone,0,0,117268,Clear,2,54794,2023,11,November,4,50892,56.390490159293236,Normal
ATM_0020,2023-05-30,Tuesday,Morning,49766,6870,Gas Station,0,0,80434,Cloudy,3,35044,2023,5,May,2,42896,61.87184523957531,Normal
ATM_0027,2022-12-27,Tuesday,Evening,37630,4705,Supermarket,0,0,85689,Snowy,0,30999,2022,12,December,4,32925,43.91462148000327,Normal
ATM_0012,2023-04-15,Saturday,Night,66822,7716,Standalone,0,0,106779,Rainy,4,59772,2023,4,April,2,59106,62.579720731604525,Normal
ATM_0028,2023-01-26,Thursday,Evening,65324,17181,Gas Station,0,0,78996,Clear,0,44999,2023,1,January,1,48143,82.69279457187706,Normal
ATM_0007,2022-04-02,Saturday,Morning,35415,11119,Supermarket,0,1,61069,Clear,3,37055,2022,4,April,2,24296,57.99177979007353,Normal
ATM_0048,2023-10-01,Sunday,Morning,36076,16217,Gas Station,0,0,107106,Clear,5,20447,2023,10,October,4,19859,33.6825201202547,Normal
ATM_0019,2023-03-07,Tuesday,Afternoon,22860,13176,Bank Branch,0,0,97646,Cloudy,0,17716,2023,3,March,1,9684,23.411097228765133,Normal
ATM_0013,2023-04-26,Wednesday,Morning,57119,13537,Standalone,0,1,123565,Cloudy,3,53660,2023,4,April,2,43582,46.22587302229596,Normal
ATM_0042,2023-12-22,Friday,Night,56122,24715,Mall,0,1,114489,Rainy,4,44641,2023,12,December,4,31407,49.019556463939765,Normal
ATM_0019,2022-10-02,Sunday,Evening,53627,11507,Standalone,0,0,99268,Cloudy,5,52400,2022,10,October,4,42120,54.02244429221904,Normal
ATM_0016,2022-01-05,Wednesday,Night,23932,7001,Mall,0,0,108239,Rainy,2,15499,2022,1,January,1,16931,22.11032991805172,Normal
ATM_0034,2023-09-07,Thursday,Evening,43230,4910,Standalone,0,0,83556,Cloudy,1,43474,2023,9,September,3,38320,51.73775671406003,Normal
ATM_0036,2023-02-05,Sunday,Afternoon,30685,5422,Supermarket,0,0,102529,Clear,4,30715,2023,2,February,1,25263,29.92811789835071,Normal
ATM_0028,2022-05-12,Thursday,Night,69667,14320,Bank Branch,0,0,106122,Snowy,4,62676,2022,5,May,2,55347,65.64802774165584,Normal
ATM_0011,2023-03-24,Friday,Afternoon,46534,6201,Mall,0,0,113272,Rainy,4,37902,2023,3,March,1,40333,41.081644183911294,Normal
ATM_0008,2023-10-09,Monday,Night,65570,13821,Standalone,0,0,134559,Rainy,2,54222,2023,10,October,4,51749,48.72955357872755,Normal
ATM_0014,2022-04-06,Wednesday,Morning,42959,11044,Mall,0,0,101164,Rainy,0,31636,2022,4,April,2,31915,42.46471076667589,Normal
ATM_0040,2023-12-26,Tuesday,Morning,57057,19861,Supermarket,0,0,109285,Rainy,3,27130,2023,12,December,4,37196,52.20936084549572,Normal
ATM_0041,2023-10-09,Monday,Evening,59137,12862,Bank Branch,0,0,107940,Rainy,2,50775,2023,10,October,4,46275,54.786918658514,Normal
ATM_0013,2023-07-03,Monday,Afternoon,45309,6020,Gas Station,0,0,95020,Clear,2,32282,2023,7,July,3,39289,47.68364554830562,Normal
ATM_0006,2022-05-28,Saturday,Morning,54711,8419,Supermarket,0,0,106286,Clear,3,55365,2022,5,May,2,46292,51.475264851438574,Normal
ATM_0039,2022-05-06,Friday,Morning,69241,10390,Bank Branch,0,0,73844,Rainy,0,55462,2022,5,May,2,58851,93.76658902551324,High Risk
ATM_0005,2023-05-22,Monday,Evening,44823,16943,Bank Branch,0,0,102847,Cloudy,0,36650,2023,5,May,2,27880,43.582214357249114,Normal
ATM_0027,2022-03-17,Thursday,Night,40547,12870,Mall,0,0,97802,Cloudy,3,34645,2022,3,March,1,27677,41.45825238747674,Normal
ATM_0021,2023-10-11,Wednesday,Night,47238,8122,Bank Branch,0,0,113989,Clear,1,32732,2023,10,October,4,39116,41.44084078288256,Normal
ATM_0043,2023-08-04,Friday,Morning,21874,15899,Mall,0,1,121044,Snowy,3,22419,2023,8,August,3,5975,18.071114636000132,Normal
ATM_0040,2023-09-07,Thursday,Morning,51461,21443,Bank Branch,0,0,64735,Snowy,0,39277,2023,9,September,3,30018,79.49486367498262,Normal
ATM_0013,2023-09-13,Wednesday,Morning,61730,5441,Supermarket,0,0,99601,Rainy,1,58660,2023,9,September,3,56289,61.97728938464473,Normal
ATM_0024,2022-04-28,Thursday,Afternoon,46281,4329,Mall,0,0,120583,Rainy,0,44573,2022,4,April,2,41952,38.38103215212758,Normal
ATM_0047,2023-12-10,Sunday,Afternoon,45101,4145,Standalone,0,0,104047,Rainy,0,36541,2023,12,December,4,40956,43.34675675415917,Normal
ATM_0023,2023-12-27,Wednesday,Evening,26645,12306,Gas Station,0,0,81512,Cloudy,3,22519,2023,12,December,4,14339,32.68843851212092,Normal
ATM_0033,2023-02-14,Tuesday,Afternoon,38411,9710,Standalone,0,0,69723,Snowy,3,31468,2023,2,February,1,28701,55.09085954419633,Normal
ATM_0007,2023-08-21,Monday,Evening,59463,10455,Bank Branch,0,0,115764,Cloudy,3,54109,2023,8,August,3,49008,51.36570954700943,Normal
ATM_0029,2023-03-10,Friday,Evening,61643,7580,Standalone,0,0,124743,Cloudy,3,65098,2023,3,March,1,54063,49.41599929454959,Normal
ATM_0013,2023-08-04,Friday,Evening,46182,4683,Standalone,0,0,120432,Clear,3,39405,2023,8,August,3,41499,38.346950976484656,Normal
ATM_0011,2022-02-04,Friday,Evening,36354,13797,Supermarket,0,0,87664,Snowy,3,28797,2022,2,February,1,22557,41.46970250045629,Normal
ATM_0002,2022-04-28,Thursday,Afternoon,29780,4095,Standalone,0,0,76966,Rainy,2,25837,2022,4,April,2,25685,38.69240963542344,Normal
ATM_0016,2022-03-16,Wednesday,Afternoon,45154,8163,Standalone,0,0,91572,Snowy,0,35352,2022,3,March,1,36991,49.30983269995195,Normal
ATM_0001,2022-11-23,Wednesday,Morning,59320,3817,Standalone,0,0,125488,Snowy,1,61732,2022,11,November,4,55503,47.271452250414384,Normal
ATM_0036,2022-03-09,Wednesday,Night,48569,18651,Standalone,0,0,55088,Rainy,0,32130,2022,3,March,1,29918,88.1662067963985,Normal
ATM_0036,2022-10-12,Wednesday,Morning,52931,8872,Supermarket,0,0,105910,Cloudy,5,53733,2022,10,October,4,44059,49.97733925030686,Normal
ATM_0049,2023-03-22,Wednesday,Evening,41618,8439,Standalone,0,0,93243,Clear,3,35905,2023,3,March,1,33179,44.633913537745464,Normal
ATM_0032,2022-02-17,Thursday,Evening,40588,11253,Gas Station,0,0,116171,Cloudy,1,25887,2022,2,February,1,29335,34.93815151802085,Normal
ATM_0039,2022-12-01,Thursday,Night,46034,6128,Bank Branch,1,0,87947,Snowy,0,44630,2022,12,December,4,39906,52.34288833047176,Normal
ATM_0042,2023-08-13,Sunday,Morning,50026,7419,Gas Station,0,0,142491,Cloudy,0,44636,2023,8,August,3,42607,35.108182271160985,Normal
ATM_0035,2023-06-25,Sunday,Morning,75885,10609,Standalone,0,0,115068,Clear,3,64416,2023,6,June,2,65276,65.94796120554803,Normal
ATM_0007,2023-03-02,Thursday,Evening,51497,11027,Standalone,0,0,84487,Snowy,3,40737,2023,3,March,1,40470,60.952572585131435,Normal
ATM_0006,2023-07-24,Monday,Evening,76172,22024,Gas Station,0,0,104344,Cloudy,2,66849,2023,7,July,3,54148,73.00084336425668,Normal
ATM_0045,2023-04-11,Tuesday,Night,43028,18914,Mall,0,0,95053,Clear,0,30337,2023,4,April,2,24114,45.26737714748614,Normal
ATM_0015,2022-02-18,Friday,Morning,64780,2070,Bank Branch,0,0,103529,Snowy,5,52249,2022,2,February,1,62710,62.571839774362736,Normal
ATM_0047,2023-03-23,Thursday,Afternoon,56768,15079,Bank Branch,0,0,91932,Snowy,4,44051,2023,3,March,1,41689,61.74998912239481,Normal
ATM_0001,2023-12-06,Wednesday,Morning,68912,13083,Standalone,0,0,101759,Clear,0,51472,2023,12,December,4,55829,67.72079128136086,Normal
ATM_0004,2022-11-08,Tuesday,Morning,43395,7842,Standalone,0,0,57598,Cloudy,2,36173,2022,11,November,4,35553,75.34115767908608,Normal
ATM_0045,2022-06-24,Friday,Afternoon,59148,9800,Supermarket,0,0,115898,Rainy,2,53634,2022,6,June,2,49348,51.034530362905315,Normal
ATM_0010,2023-08-22,Tuesday,Night,70237,10059,Gas Station,0,0,80384,Rainy,4,67793,2023,8,August,3,60178,87.37684116242038,High Risk
ATM_0031,2023-11-09,Thursday,Night,55131,19586,Standalone,0,0,69488,Cloudy,1,39277,2023,11,November,4,35545,79.33887865530738,Normal
ATM_0006,2022-09-28,Wednesday,Evening,32687,16568,Mall,0,0,99690,Rainy,5,22275,2022,9,September,3,16119,32.78864479887652,Normal
ATM_0042,2022-07-30,Saturday,Morning,27009,4357,Mall,0,1,119448,Clear,1,26496,2022,7,July,3,22652,22.611512959614224,Normal
ATM_0001,2023-11-18,Saturday,Afternoon,63091,11815,Gas Station,0,0,65578,Rainy,3,47421,2023,11,November,4,51276,96.20756961176005,Normal
ATM_0007,2022-12-15,Thursday,Afternoon,44623,3875,Supermarket,0,0,123530,Snowy,2,42620,2022,12,December,4,40748,36.1232089371003,Normal
ATM_0046,2023-04-10,Monday,Afternoon,41244,6799,Supermarket,0,0,129674,Rainy,1,32656,2023,4,April,2,34445,31.80591329025094,Normal
ATM_0024,2023-01-30,Monday,Night,17706,9846,Supermarket,0,0,88761,Cloudy,1,5574,2023,1,January,1,7860,19.947950113225403,Normal
ATM_0005,2022-10-12,Wednesday,Night,28566,15946,Bank Branch,0,0,113344,Clear,1,20244,2022,10,October,4,12620,25.20292207792208,Normal
ATM_0030,2022-04-20,Wednesday,Morning,59938,5885,Bank Branch,0,0,79215,Cloudy,1,66360,2022,4,April,2,54053,75.66496244398157,High Risk
ATM_0018,2022-01-30,Sunday,Night,62269,11981,Supermarket,0,0,103394,Snowy,0,60674,2022,1,January,1,50288,60.22496469814496,Normal
ATM_0036,2022-03-28,Monday,Evening,38667,9490,Gas Station,0,0,128938,Cloudy,4,30598,2022,3,March,1,29177,29.988831841660335,Normal
ATM_0028,2023-06-05,Monday,Evening,40087,14971,Mall,0,0,105094,Snowy,0,22461,2023,6,June,2,25116,38.14394732334862,Normal
ATM_0004,2023-10-27,Friday,Night,57280,5754,Gas Station,0,0,106113,Rainy,3,48931,2023,10,October,4,51526,53.98019092853844,Normal
ATM_0012,2023-09-01,Friday,Evening,39031,8122,Supermarket,0,0,99023,Cloudy,0,32679,2023,9,September,3,30909,39.416095250598346,Normal
ATM_0044,2022-02-21,Monday,Afternoon,37885,8042,Mall,0,0,130101,Clear,0,36009,2022,2,February,1,29843,29.119683937863662,Normal
ATM_0037,2022-09-30,Friday,Afternoon,33799,3435,Mall,0,0,107879,Snowy,1,28928,2022,9,September,3,30364,31.330472103004293,Normal
ATM_0040,2023-12-18,Monday,Night,37953,6340,Gas Station,0,0,154438,Rainy,5,40917,2023,12,December,4,31613,24.574910319998963,Normal
ATM_0045,2022-10-02,Sunday,Night,62666,15508,Bank Branch,0,0,109839,Rainy,2,54444,2022,10,October,4,47158,57.05259516200986,Normal
ATM_0041,2022-10-22,Saturday,Evening,66093,5733,Mall,0,0,119306,Cloudy,5,60044,2022,10,October,4,60360,55.3978844316296,Normal
ATM_0020,2023-12-06,Wednesday,Afternoon,60565,4511,Bank Branch,0,0,92767,Clear,1,54533,2023,12,December,4,56054,65.28722498302199,Normal
ATM_0012,2022-12-07,Wednesday,Night,18974,10446,Bank Branch,0,1,91148,Cloudy,3,15049,2022,12,December,4,8528,20.8166937288805,Normal
ATM_0022,2022-01-22,Saturday,Afternoon,50115,634,Standalone,0,0,140889,Rainy,5,45404,2022,1,January,1,49481,35.57055554372591,Normal
ATM_0049,2022-01-10,Monday,Evening,66555,8077,Gas Station,0,0,98732,Cloudy,1,56258,2022,1,January,1,58478,67.40975570230523,Normal
ATM_0031,2022-04-23,Saturday,Morning,57241,17599,Mall,0,0,57284,Snowy,1,35738,2022,4,April,2,39642,99.92493540953843,Normal
ATM_0034,2023-05-31,Wednesday,Afternoon,70584,10710,Bank Branch,0,0,86541,Clear,2,67032,2023,5,May,2,59874,81.56134086733455,Normal
ATM_0048,2022-12-10,Saturday,Night,59942,4851,Gas Station,0,0,90319,Snowy,5,44497,2022,12,December,4,55091,66.36698811988619,Normal
ATM_0032,2022-09-17,Saturday,Evening,61246,0,Gas Station,0,0,106686,Snowy,2,55311,2022,9,September,3,61246,57.40771985077705,Normal
ATM_0046,2022-12-08,Thursday,Night,45650,8927,Mall,0,0,27978,Clear,1,34770,2022,12,December,4,36723,163.16391450425334,Normal
ATM_0027,2022-08-14,Sunday,Afternoon,57991,5972,Standalone,0,0,95697,Rainy,4,57773,2022,8,August,3,52019,60.59855585859536,Normal
ATM_0048,2023-12-14,Thursday,Night,73134,7500,Standalone,0,0,110860,Clear,1,59731,2023,12,December,4,65634,65.96969150279632,Normal
ATM_0025,2023-10-17,Tuesday,Morning,56145,7015,Standalone,0,0,129860,Cloudy,4,56047,2023,10,October,4,49130,43.235022331741874,Normal
ATM_0012,2022-09-29,Thursday,Evening,47598,15158,Standalone,0,0,71821,Cloudy,2,30427,2022,9,September,3,32440,66.2730956127038,Normal
ATM_0020,2022-07-15,Friday,Morning,56673,14253,Supermarket,0,0,117837,Snowy,4,53989,2022,7,July,3,42420,48.09440158863515,Normal
ATM_0008,2023-03-20,Monday,Night,33300,6191,Supermarket,0,1,94006,Snowy,2,34717,2023,3,March,1,27109,35.423270855051804,Normal
ATM_0008,2022-01-09,Sunday,Night,39098,5611,Bank Branch,0,0,106654,Rainy,4,42531,2022,1,January,1,33487,36.6587282239766,Normal
ATM_0019,2023-10-01,Sunday,Afternoon,30002,8763,Standalone,0,0,106664,Clear,2,23895,2023,10,October,4,21239,28.127578189454738,Normal
ATM_0001,2023-04-10,Monday,Morning,39289,15892,Bank Branch,0,0,94009,Clear,0,32267,2023,4,April,2,23397,41.792807071663354,Normal
ATM_0032,2022-11-10,Thursday,Morning,31464,10826,Gas Station,0,0,100250,Clear,0,21450,2022,11,November,4,20638,31.385536159600996,Normal
ATM_0017,2022-05-22,Sunday,Evening,30716,1920,Standalone,0,0,107452,Rainy,0,29538,2022,5,May,2,28796,28.585787142165803,Normal
ATM_0046,2022-10-05,Wednesday,Afternoon,52497,7979,Bank Branch,0,0,100035,Clear,2,41253,2022,10,October,4,44518,52.478632478632484,Normal
ATM_0015,2022-02-02,Wednesday,Night,90654,12599,Standalone,0,0,104200,Cloudy,3,75401,2022,2,February,1,78055,87.0,Normal
ATM_0026,2022-04-11,Monday,Evening,59227,6843,Standalone,0,0,111989,Rainy,4,44747,2022,4,April,2,52384,52.8864442043415,Normal
ATM_0028,2023-11-27,Monday,Evening,71285,11466,Supermarket,0,0,114596,Rainy,2,76361,2023,11,November,4,59819,62.20548710251666,Normal
ATM_0009,2023-03-03,Friday,Afternoon,70878,14050,Standalone,0,0,85502,Snowy,4,71917,2023,3,March,1,56828,82.89630651914575,High Risk
ATM_0041,2023-04-18,Tuesday,Afternoon,35659,21588,Gas Station,0,0,71854,Cloudy,0,18700,2023,4,April,2,14071,49.62702146018315,Normal
ATM_0009,2023-06-24,Saturday,Night,30528,4870,Standalone,0,0,112145,Snowy,3,26091,2023,6,June,2,25658,27.221900218467166,Normal
ATM_0023,2023-03-14,Tuesday,Night,88982,1379,Gas Station,0,1,113876,Cloudy,0,91448,2023,3,March,1,87603,78.13937967613896,Normal
ATM_0036,2022-01-28,Friday,Night,67497,8547,Mall,0,0,108882,Snowy,1,65959,2022,1,January,1,58950,61.99096269355816,Normal
ATM_0038,2023-06-09,Friday,Evening,65600,4905,Bank Branch,0,0,95444,Snowy,0,71376,2023,6,June,2,60695,68.73140270734672,Normal
ATM_0049,2023-02-07,Tuesday,Afternoon,35899,10539,Gas Station,0,0,152137,Cloudy,4,27598,2023,2,February,1,25360,23.59649526413693,Normal
ATM_0030,2022-02-25,Friday,Morning,51592,6810,Mall,0,0,98843,Clear,2,37580,2022,2,February,1,44782,52.19590663982275,Normal
ATM_0039,2022-04-10,Sunday,Evening,66916,5374,Supermarket,0,0,90995,Snowy,0,72169,2022,4,April,2,61542,73.53810648936755,Normal
ATM_0008,2023-08-22,Tuesday,Morning,29892,8400,Bank Branch,0,0,102886,Cloudy,1,21981,2023,8,August,3,21492,29.053515541473086,Normal
ATM_0015,2023-11-23,Thursday,Afternoon,22494,6020,Standalone,0,0,103837,Clear,3,14388,2023,11,November,4,16474,21.66279842445371,Normal
ATM_0040,2023-12-06,Wednesday,Afternoon,56419,18615,Mall,0,0,132785,Rainy,4,35361,2023,12,December,4,37804,42.48898595473886,Normal
ATM_0008,2023-06-17,Saturday,Morning,21158,10775,Bank Branch,0,0,92034,Cloudy,0,14751,2023,6,June,2,10383,22.98933003020623,Normal
ATM_0033,2023-03-31,Friday,Night,41315,5518,Mall,0,1,91026,Snowy,3,48726,2023,3,March,1,35797,45.38813086370927,Normal
ATM_0031,2022-07-08,Friday,Afternoon,53513,7529,Supermarket,0,0,105676,Cloudy,5,51850,2022,7,July,3,45984,50.63874484272682,Normal
ATM_0040,2022-05-07,Saturday,Night,49117,8895,Bank Branch,0,0,103822,Rainy,1,51127,2022,5,May,2,40222,47.308855541214776,Normal
ATM_0048,2023-11-05,Sunday,Afternoon,32754,13209,Bank Branch,0,0,94594,Rainy,3,16863,2023,11,November,4,19545,34.62587479121297,Normal
ATM_0031,2022-10-24,Monday,Evening,60552,9610,Mall,0,1,94480,Cloudy,2,49267,2022,10,October,4,50942,64.08975444538527,Normal
ATM_0043,2022-10-09,Sunday,Night,44574,13290,Gas Station,0,0,92094,Clear,3,35719,2022,10,October,4,31284,48.40054726692293,Normal
ATM_0027,2023-03-12,Sunday,Afternoon,36626,10348,Mall,0,0,86986,Clear,4,27549,2023,3,March,1,26278,42.10562619272067,Normal
ATM_0025,2022-01-12,Wednesday,Evening,45100,11801,Mall,0,0,110826,Cloudy,0,46793,2022,1,January,1,33299,40.69442188656092,Normal
ATM_0023,2022-05-23,Monday,Night,34990,5724,Gas Station,0,0,75879,Rainy,2,31028,2022,5,May,2,29266,46.11289025949208,Normal
ATM_0033,2023-05-31,Wednesday,Afternoon,36710,20270,Standalone,0,1,102956,Cloudy,4,29370,2023,5,May,2,16440,35.65600839193442,Normal
ATM_0005,2022-06-28,Tuesday,Afternoon,43116,4912,Standalone,0,0,117203,Snowy,3,42963,2022,6,June,2,38204,36.78745424605172,Normal
ATM_0046,2022-05-24,Tuesday,Evening,62153,17634,Standalone,0,1,138051,Clear,5,55095,2022,5,May,2,44519,45.02176731787528,Normal
ATM_0031,2023-01-21,Saturday,Night,92363,8228,Supermarket,0,0,88150,Snowy,1,96912,2023,1,January,1,84135,104.7793533749291,Normal
ATM_0045,2022-11-28,Monday,Evening,54906,3399,Supermarket,0,0,95224,Cloudy,0,51473,2022,11,November,4,51507,57.659833655381,Normal
ATM_0003,2022-01-31,Monday,Afternoon,52123,12376,Bank Branch,1,0,123413,Clear,3,41385,2022,1,January,1,39747,42.23461061638563,Normal
ATM_0044,2023-05-03,Wednesday,Evening,25171,10833,Bank Branch,0,1,121199,Rainy,0,23401,2023,5,May,2,14338,20.76832317098326,Normal
ATM_0012,2023-01-29,Sunday,Night,20968,7254,Mall,0,0,126608,Snowy,0,11081,2023,1,January,1,13714,16.56135473271831,Normal
ATM_0003,2022-03-16,Wednesday,Night,48191,3299,Standalone,0,0,90286,Clear,1,43556,2022,3,March,1,44892,53.37593868373835,Normal
ATM_0021,2022-04-21,Thursday,Night,55832,4130,Gas Station,0,0,122252,Rainy,1,41988,2022,4,April,2,51702,45.66960049733338,Normal
ATM_0017,2023-05-18,Thursday,Night,48933,13864,Standalone,0,0,115663,Rainy,3,44504,2023,5,May,2,35069,42.30652844902864,Normal
ATM_0034,2022-07-16,Saturday,Morning,46818,12711,Supermarket,0,0,93242,Clear,1,29703,2022,7,July,3,34107,50.21127817936123,Normal
ATM_0003,2022-05-24,Tuesday,Morning,50033,8626,Standalone,0,0,90855,Clear,2,39133,2022,5,May,2,41407,55.069066094326125,Normal
ATM_0012,2023-11-30,Thursday,Night,39663,12338,Bank Branch,0,0,126212,Cloudy,4,19570,2023,11,November,4,27325,31.425696447247486,Normal
ATM_0023,2023-01-01,Sunday,Afternoon,67566,3717,Mall,1,0,125784,Cloudy,0,80804,2023,1,January,1,63849,53.71589391337531,Normal
ATM_0037,2022-03-22,Tuesday,Afternoon,36406,10709,Supermarket,0,0,106274,Clear,3,31581,2022,3,March,1,25697,34.25673259687223,Normal
ATM_0015,2022-02-22,Tuesday,Evening,27730,9126,Mall,0,0,127203,Snowy,2,25775,2022,2,February,1,18604,21.79980031917486,Normal
ATM_0025,2023-12-22,Friday,Evening,16721,22093,Mall,0,0,129909,Rainy,2,2354,2023,12,December,4,-5372,12.87131761463794,Normal
ATM_0005,2023-07-02,Sunday,Afternoon,45730,2780,Supermarket,0,1,108897,Snowy,3,43994,2023,7,July,3,42950,41.993810665123924,Normal
ATM_0040,2022-02-28,Monday,Morning,66814,14027,Supermarket,0,0,119516,Snowy,5,65799,2022,2,February,1,52787,55.903812041902334,Normal
